specObjID,plate,mjd,fiberID,ra,dec,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,snMedian_g
1470426702990567424,1306,52996,5,148.70652,9.2710945,0.004862683,24878.14,6676.039,2177.013,9547.86,179.3297,52.50637,25.32385,53.79388,42.96949
2522167038315620352,2240,53823,550,194.7831,27.854968,0.02192698,127.7595,40.20831,27.437,92.29153,7.517434,4.746894,5.037998,7.836815,44.57247
2793455044207339520,2481,54086,354,162.02676,23.954038,0.02540556,316.2869,76.1598,70.23619,262.5193,6.267725,3.762941,4.441773,6.141105,44.85651
2832766435791497216,2516,54241,8,236.80693,10.751978,0.01536125,4017.025,1077.835,1953.259,714.5389,24.98171,10.27167,16.1944,7.419878,40.35045
370520609647519744,329,52056,362,176.31263,-1.7027702,0.02773863,385.5475,84.22272,246.3916,458.694,15.60835,9.025786,11.67183,15.97604,41.65514
2967917302898518016,2636,54082,164,35.385633,-0.30784255,0.05515267,286.8227,74.59181,49.65236,178.2657,2.790877,1.758944,1.939504,2.488067,48.36107
582228824259848192,517,52024,504,182.04629,2.8782838,0.004290333,19804.22,4447.57,1035.059,11327.55,108.0324,28.70271,13.7164,50.56566,61.21929
489768415196637184,435,51882,7,118.60366,39.37152,0.0198504,183.1857,70.10115,132.8862,278.3137,13.2668,9.01135,9.77773,13.53106,43.79615
502297900236171264,446,51899,533,131.10596,55.024357,0.02481779,78.98113,31.91691,56.21196,84.84783,5.61822,4.234848,4.889818,5.882434,42.55839
689115099297769472,612,52079,234,227.44475,57.000146,0.002540363,527.9299,135.2112,164.2781,502.3858,15.82728,8.263153,11.10093,17.68471,42.40628
861468222812088320,765,52254,563,137.54954,50.401319,0.0164302,246.12,118.2206,221.2672,245.8423,21.25212,14.03254,15.52543,20.50525,43.013
1490767119892113408,1324,53088,275,210.31682,54.418717,0.006284812,92.60556,23.47178,114.5978,48.79398,6.775702,4.66946,7.601598,8.095377,40.15006
458396598636931072,407,51820,565,38.381528,1.1398922,0.02087685,175.9189,53.95181,85.21669,246.5784,6.142376,4.279678,5.156185,6.915007,42.53132
1002213138390607872,890,52583,590,119.44025,32.558116,0.0178638,797.8468,158.5034,1030.499,1028.453,19.33614,10.21366,18.42098,20.83676,51.75998
1047220273071286272,930,52618,485,122.82293,29.508921,0.01990372,368.5282,160.6909,228.4237,279.0559,13.54654,8.766706,9.226475,12.22683,59.74349
2248458180717733888,1997,53442,131,176.04605,37.186464,0.04178386,5363.947,1213.017,571.0457,4444.165,39.77324,15.53976,13.67737,28.44792,47.3934
1007692554554075136,895,52581,44,128.94905,39.902148,0.024398,127.5425,48.51385,83.02628,96.91234,9.351295,6.569545,7.226422,8.585531,43.86235
1088747453164840960,967,52636,8,177.26933,48.749641,0.01874273,112.2611,47.90237,85.45663,128.0909,11.76526,7.859986,8.93327,12.03788,42.36087
773660953769175040,687,52518,610,5.1146235,0.83355623,0.01826793,663.1437,223.1246,276.6197,559.9866,21.34266,12.64592,13.35209,19.87522,40.72381
2723577782616483840,2419,54139,94,120.98491,8.6995924,0.01656087,3278.345,974.8807,1000.866,907.5422,24.75089,11.21332,13.24906,10.6395,48.72076
932346866564098048,828,52317,370,129.36079,40.035587,0.02365401,1267.261,283.0674,166.8517,1082.414,22.3632,11.3897,12.13291,21.7666,40.34927
2936494641542883328,2608,54474,537,180.7796,20.805435,0.02375186,188.7143,72.81252,71.02692,188.4868,7.964718,5.445115,5.536121,7.868378,44.41859
1790344454129870848,1590,52974,595,135.6861,31.273902,0.01385183,6229.974,1788.409,1053.201,2803.249,42.03598,15.56817,12.47184,18.71093,47.69091
2837371745999022080,2520,54584,378,237.05266,11.279517,0.03423649,161.4671,31.01513,162.7762,161.9441,3.35391,2.312289,3.310022,3.279806,42.60283
378302677114710016,336,51999,1,192.0544,-3.3332671,0.003738148,4808.221,1358.307,319.9759,1715.968,42.74367,19.13412,13.51064,18.45583,41.97433
393049596911183872,349,51699,402,253.31311,64.476227,0.05421509,956.2443,278.9562,99.86073,329.3289,5.600202,2.934425,2.35027,2.807112,44.34872
2026722152060839936,1800,53884,372,201.00297,9.7102016,0.02323816,486.9748,102.2334,231.1316,786.7202,23.32933,12.30596,14.28234,23.82556,42.71099
2032259567345231872,1805,53875,37,209.55358,6.5181847,0.01699223,667.6162,149.4475,216.2393,833.6276,24.09348,13.30606,15.12216,25.18627,50.97793
2032266989048719360,1805,53875,64,208.86976,6.5964507,0.02403254,5743.216,1490.277,1246.71,1624.921,38.52542,13.94163,14.21406,13.66968,44.22771
1572923178995443712,1397,53119,149,222.91204,40.599183,0.01624557,413.4928,130.5457,294.8192,643.7435,26.05527,15.53764,16.97692,26.23733,44.47802
3128947660417951744,2779,54540,261,225.40127,16.729684,0.03192433,16343.5,4300.242,13156.49,2859.94,113.2359,39.55522,97.18898,26.10088,41.89932
404249224398530560,359,51821,186,261.03644,53.46699,0.02443302,117.4972,36.77844,106.3675,95.3795,8.851816,6.611171,7.587248,8.153082,41.97166
1616840421097367552,1436,53054,175,165.49581,45.228033,0.01999631,5408.188,1229.181,824.7408,3118.909,46.87559,16.46846,15.80601,25.91879,41.47525
1875846326881642496,1666,52991,353,48.705318,41.993608,0.0496169,175.3036,46.08417,89.37925,189.666,9.736,6.739186,7.087763,8.718737,44.30187
1550382089956780032,1377,53050,65,207.43477,39.984776,0.008469988,1268.191,271.4026,268.9709,1537.084,26.93466,12.73599,15.44129,29.7037,40.28238
584456164285114368,519,52283,415,185.67641,3.1418169,0.02308409,1627.747,364.6638,1097.839,3161.461,26.47431,12.50849,17.09361,30.81726,44.70311
549594217790334976,488,51914,564,155.49553,64.97999,0.04027274,1826.617,505.8112,218.7324,816.3755,12.13894,5.494184,4.369924,6.414403,40.14346
503287185454163968,447,51877,36,134.24165,52.065963,0.0125876,380.8809,126.1171,176.0314,307.4327,18.23789,11.12473,12.16169,17.04857,43.35438
863585057539909632,767,52252,72,143.48701,51.529088,0.03357201,301.6982,66.66055,47.16491,186.4405,9.860383,5.609068,6.526983,9.843291,44.00551
884974133237016576,786,52319,61,208.539,60.678055,0.01013536,162.0215,61.70026,95.30748,180.162,12.23262,8.139001,9.45716,12.88103,41.5171
1826362537805899776,1622,53385,556,179.00872,7.8426441,0.03551426,317.5425,50.71491,41.32278,239.3056,12.00575,6.686872,7.946098,11.9712,40.01007
594512843009714176,528,52022,137,203.8523,1.4105577,0.01745353,556.9174,89.22804,797.8801,1051.947,8.936457,4.921958,8.640388,9.987796,49.48814
601270715932502016,534,51997,146,215.78723,1.6715686,0.02613329,183.0829,64.62541,88.7822,135.8652,13.808,9.50408,9.827951,12.203,46.85627
310798708973266944,276,51909,183,163.02827,-0.56081157,0.01846641,140.0416,40.38296,70.76586,155.3085,8.346046,5.109986,6.268432,8.864351,46.19372
968317389500344320,860,52319,158,121.10402,29.506663,0.01765701,148.1751,74.23348,93.51083,67.37181,11.85394,8.233102,9.730795,11.57477,62.74772
1057284103302309888,939,52636,233,141.22173,41.060184,0.01411811,5799.539,1240.925,158.6263,2790.235,40.33777,12.83537,6.561438,19.55161,41.09986
624967395047401472,555,52266,338,141.32776,55.587588,0.05042568,111.7822,45.12333,69.69997,104.7248,7.222983,5.37572,5.269759,6.239869,42.18935
625000380396234752,555,52266,458,142.54897,55.852421,0.02513739,3564.81,713.1404,151.7438,1704.94,24.66689,9.089782,7.324663,15.46726,59.13108
629436910653171712,559,52316,214,154.88764,58.205744,0.007002878,591.527,213.9388,690.1848,451.8427,16.25727,15.11454,14.18314,14.3288,54.46156
3001653070900783104,2666,54230,14,206.67436,22.692647,0.02754135,260.5184,54.38554,161.6243,340.0758,14.73694,8.684743,9.753291,14.16312,42.4991
2443294946959058944,2170,53875,335,237.4371,18.526923,0.01375328,192.5704,73.72364,162.2824,206.2247,17.45248,11.43146,13.8099,18.08258,51.36407
2475887489911384064,2199,53556,122,240.51779,17.075856,0.03685012,181.6204,59.40524,91.32575,300.6671,13.84243,8.636283,9.3468,14.71106,44.93486
3105268577716955136,2758,54523,133,212.65258,17.309904,0.01630209,68.31363,29.01049,126.7982,90.12407,5.276338,3.939756,5.985287,6.104788,49.9447
564120695924090880,501,52235,163,150.98714,1.512362,0.02490477,632.7863,128.325,201.2907,430.8555,9.622921,5.192445,6.807603,9.043493,46.45378
3242677844140124160,2880,54509,313,185.31858,4.5957057,0.00753946,187.6475,74.31921,118.8471,163.4656,11.87127,8.058222,10.59201,13.34542,42.43461
527064949625743360,468,51912,523,133.28981,2.246421,0.03523773,339.9698,53.31718,397.0413,579.7974,12.17519,6.877068,9.734199,12.46778,50.36481
532572678532392960,473,51929,80,140.82787,1.5831075,0.02602712,109.5187,42.46762,48.20422,117.0291,4.742746,3.857178,4.203691,4.98629,48.39608
1969337531853989888,1749,53357,504,161.76177,14.26335,0.03239021,161.1745,48.74186,66.67204,194.1384,5.904143,3.915164,4.432194,5.975096,40.48328
709384320791373824,630,52050,245,251.75318,39.061343,0.02911655,8449.703,2261.424,470.1197,3992.471,50.29559,19.43406,9.678471,22.33614,53.91068
1825096999888775168,1621,53383,48,177.63603,6.5675724,0.02038394,1755.793,326.0396,157.6654,1120.959,18.69861,8.330744,8.240476,15.23662,41.04977
609176753654491136,541,51959,236,113.74519,31.963218,0.01895579,1928.083,539.1512,439.2678,556.5782,11.34663,4.549541,4.511328,3.668116,49.86233
617131445856528384,548,51986,503,126.52,45.96871,0.007057914,4564.237,1363.554,2703.689,804.0414,22.95731,8.215136,16.35802,4.158231,46.27351
961617241424553984,854,52373,359,205.00062,4.6775253,0.03384988,1598.466,309.3317,81.99693,807.6415,15.61671,6.557569,6.046089,11.14215,41.50687
1002210389611538432,890,52583,580,119.26633,33.0833,0.0172048,162.4741,67.60653,140.6149,146.2638,13.37847,9.012314,11.33928,13.65172,49.6719
1426645798166226944,1267,52932,475,126.57524,27.84013,0.02007754,662.5453,206.0101,201.5748,450.8914,18.00977,10.70756,10.71545,15.4779,52.32078
637364113302906880,566,52238,381,135.58828,3.6157223,0.02390507,153.8122,28.5283,143.5862,111.482,5.093475,3.585597,5.276771,4.938389,44.10565
2179755744532916224,1936,53330,49,137.87872,28.826591,0.03388847,386.0497,66.61237,53.60918,303.3511,12.86977,7.522214,8.991663,13.35402,42.90509
748832875830339584,665,52168,398,27.615131,-8.5229305,0.01777761,978.3191,272.3611,355.7972,871.1136,26.8807,15.34225,15.74606,23.99163,42.91971
1148446263054723072,1020,52721,103,189.00048,54.220977,0.01787252,202.3219,77.28137,155.4445,242.2809,17.12277,11.4072,12.34192,16.43388,42.08805
2444442556885395456,2171,53557,414,238.51199,23.131231,0.01458635,2763.628,656.2391,517.3818,1363.364,31.42861,13.61572,14.51531,22.34484,43.84944
2479297075636889600,2202,53566,238,245.35719,14.531525,0.0295208,361.0269,154.0257,191.7525,359.933,16.20517,10.76186,10.37218,14.47651,51.13832
2482666532828637184,2205,53793,208,241.97493,20.051056,0.0317166,3924.727,1114.49,745.2076,1299.615,25.94538,10.36582,9.194131,10.22454,43.77089
940162195365324800,835,52326,130,168.7485,3.6020911,0.02951742,214.6009,56.37286,121.3114,436.0734,13.96183,9.20574,10.09718,14.77463,41.20555
799456865661511680,710,52203,247,46.718414,-0.7945045,0.01070627,627.265,159.6467,266.7648,1293.288,27.59264,15.4537,18.85644,32.40283,45.58038
3106484637761824768,2759,54534,461,214.88615,17.875305,0.01906731,174.3565,65.58327,127.3183,149.4402,17.24187,10.83041,12.69519,16.78471,43.91523
2027865098961315840,1801,54156,434,203.2052,7.1700856,0.02280876,170.2104,55.98993,92.37119,227.0901,11.47503,7.58337,8.354496,11.89959,51.15818
413269895623501824,367,51997,235,259.59887,55.35998,0.06188152,612.879,115.0233,78.43416,497.0024,5.52207,3.346775,3.692496,5.038947,41.6235
1611231811243894784,1431,52992,251,159.02736,44.03358,0.01824436,66.71165,28.19223,55.55807,35.21398,4.72073,3.622365,5.345506,5.236964,42.08439
1875810592753739776,1666,52991,223,49.681234,41.072508,0.0189498,316.3889,114.7839,80.43136,264.8346,11.71402,7.764686,8.001318,11.84311,49.8824
3088402889551407104,2743,54259,216,208.62989,15.044141,0.01841296,11302.42,2452.829,2322.263,6562.333,91.37082,29.62302,32.86066,54.51602,47.87623
532558659759138816,473,51929,29,140.9289,1.3492208,0.02551346,143.8768,35.74885,52.35191,174.7336,8.199516,5.803112,6.195063,7.834767,51.78245
2009835586914904064,1785,54439,379,132.29921,60.221198,0.004465318,386.7274,103.9542,157.5523,454.2625,24.34729,12.0442,13.71316,25.35846,46.92932
2103338861567436800,1868,53318,574,117.9662,49.814318,0.02438867,1482.961,347.0775,2297.143,1050.356,15.72347,7.745147,19.0742,12.6205,41.61734
1853365720646182912,1646,53498,489,221.5879,34.370572,0.005471957,388.5344,49.76458,73.53744,706.5307,13.86732,6.844825,11.83241,23.96221,43.85174
1501968664042170368,1334,52764,66,239.15167,41.880707,0.03471295,6149.114,1636.342,1271.243,2882.77,50.96084,21.70131,21.72768,27.63538,41.51723
989688322903271424,879,52365,81,172.15612,50.827424,0.0322763,677.5945,133.1039,77.36827,444.0481,12.54008,6.900953,8.230618,11.96886,48.95793
443686783885010944,394,51913,299,12.039979,-0.91231475,0.03390513,129.983,30.52315,40.31791,115.3744,2.695805,1.983529,2.35097,2.782122,48.1287
643052987270326272,571,52286,597,148.82528,4.2700142,0.006009617,16946.53,4203.848,2969.591,8326.551,103.8517,28.08344,24.72268,39.74136,51.13786
2237265707521828864,1987,53765,373,191.84904,35.352066,0.01419697,250.1758,77.00825,184.1254,313.8684,18.25682,11.01353,13.66364,19.1542,43.7121
2581785855748237312,2293,53730,354,141.42216,23.361622,0.03143699,221.9537,73.4275,109.7094,351.4519,7.125864,4.849841,5.836342,8.214744,43.0124
1007796733280806912,895,52581,423,128.3782,41.525447,0.02471413,155.6277,66.6058,65.63897,187.5968,10.31573,7.247087,6.985142,10.01271,42.74103
2995015323800856576,2660,54504,442,190.37061,26.088608,0.01644461,1385.206,372.3912,61.82277,579.8856,12.57217,5.611907,3.742837,6.865386,41.46801
2511990783205206016,2231,53816,393,183.89938,28.177643,0.02189076,257.7723,73.00336,144.2286,319.3564,16.53114,9.696853,12.17383,18.14705,43.73265
1178834840502429696,1047,52733,64,221.83762,48.901285,0.007446643,6348.095,2019.77,4662.001,766.4092,57.30968,22.90365,45.89203,11.5314,43.21771
2936489968618465280,2608,54474,520,181.00415,20.337424,0.02275451,73.85476,32.34181,73.50528,82.20657,5.470798,4.172237,5.382799,5.968642,41.69871
2553597950219544576,2268,53682,207,121.56733,12.827991,0.01899385,2399.174,749.3788,1533.011,395.547,18.99033,8.545527,14.98869,5.479689,43.9014
1192492422257469440,1059,52618,598,117.86048,28.234174,0.02268209,329.6029,94.06337,250.9652,257.9494,10.92229,7.122569,8.880115,9.687901,40.23411
1217109386632128512,1081,52531,42,18.66103,-1.02066,0.01857966,185.8449,63.71803,123.3203,249.4008,16.59362,10.14959,12.79883,19.00932,45.77448
369300430410246144,328,52282,19,176.09059,-3.1840864,0.05694161,45.91686,19.25129,44.30309,64.70358,4.477952,3.210367,4.461651,5.387369,41.53033
2024410153431885824,1798,53851,153,199.35604,9.3221962,0.02196513,105.2566,37.61586,58.81107,122.8866,8.479108,5.708211,6.844104,9.242718,40.02358
2027888188705499136,1801,54156,518,203.90745,7.5452175,0.02265034,179.2886,45.83487,73.96794,229.0562,7.507959,4.585697,5.395071,8.208973,42.23928
1606776865073162240,1427,52996,428,153.68888,38.980999,0.02315757,714.7249,170.5236,74.1441,393.6058,17.41828,9.186022,9.403006,15.97105,42.35612
2908249006100473856,2583,54095,180,148.13672,15.82687,0.02828992,76.60703,22.68861,39.23356,81.91714,4.828938,3.468052,4.143049,5.251641,40.86688
2912757004495775744,2587,54138,196,152.65952,16.685024,0.01699517,9654.487,2891.352,1704.267,3322.639,66.15636,22.1414,15.27602,17.91602,40.25089
2967885142183405568,2636,54082,47,36.527971,-0.33191758,0.02131088,97.4052,19.74608,30.09905,103.6315,3.075094,2.077545,2.429285,3.193137,54.65471
523604786499577856,465,51910,223,61.632965,-6.668121,0.01497989,2218.36,762.2938,2055.715,205.7148,13.58418,7.582889,14.72725,3.451392,40.16887
3302377479049603072,2933,54617,411,217.05303,9.48016,0.102933,988.5997,275.602,315.4085,328.0672,6.842461,3.469133,3.867943,3.583527,47.26326
506763841741285376,450,51908,396,135.60331,55.390146,0.04510591,266.0399,54.64624,34.94878,163.192,4.233454,2.584572,2.881497,3.846039,40.9659
855834600277043200,760,52264,548,125.46977,41.862476,0.03806694,1376.463,369.6912,99.20126,457.9238,11.73146,5.980789,5.013627,6.755981,43.57749
661020102417737728,587,52026,425,220.85688,4.3790793,0.02641559,108.7614,39.84615,78.46451,104.7426,9.664456,6.704602,7.502493,9.234137,61.62202
460536249120221184,409,51871,157,42.161211,-0.27151288,0.02169988,2275.672,557.9153,172.1281,1067.817,26.39751,12.08041,10.56723,18.2248,40.18485
2169743591499393024,1927,53321,489,125.88611,21.338096,0.01803427,5754.761,1524.189,1555.704,1616.687,34.32215,12.18746,13.21615,10.55722,44.58772
2578451861564581888,2290,53727,513,140.84309,22.436402,0.02861802,413.1414,112.2152,39.0416,212.8029,11.34929,6.516237,6.265159,10.33329,40.39465
637378406954067968,566,52238,433,135.88896,3.375846,0.02636507,119.6294,31.88703,120.4518,122.1225,6.562628,4.333169,5.836733,6.653948,49.99306
642961727805220864,571,52286,265,147.3611,4.0031689,0.02403403,132.6429,38.31512,60.33906,139.7782,7.527198,5.376219,6.261205,7.804549,40.56454
737558208620554240,655,52162,341,9.2940235,-9.4570149,0.01744276,7974.744,2039.811,3904.738,1267.244,50.51664,14.67634,26.9887,9.134955,51.43438
1079879063478233088,959,52411,513,202.94619,59.179815,0.04268014,487.1251,72.47333,557.58,743.6385,18.84616,10.37286,16.39448,20.18256,42.68695
1127181707317897216,1001,52670,567,163.11457,8.0940384,0.02180672,7176.116,1364.025,287.9846,3233.772,55.58834,16.81256,11.15181,28.55981,42.09705
936894171694786560,832,52312,529,139.21276,45.700709,0.02608779,571.0969,145.7126,186.219,308.3112,13.79272,8.185835,9.581195,12.03454,41.95028
2936394036228941824,2608,54474,171,180.79822,19.72882,0.02390242,216.7457,77.39585,90.90462,262.5958,13.41823,8.617682,9.573949,14.58258,49.49914
1184523709185026048,1052,52466,280,232.43759,42.918656,0.01832281,432.9888,106.6309,201.1432,737.5605,13.4877,8.183837,9.649714,15.16398,41.90772
2820527215647680512,2505,53856,538,175.04339,25.309597,0.0224808,127.4131,65.37457,110.7594,120.7691,10.69259,7.358034,8.454925,10.72904,41.0868
2845305271897581568,2527,54569,568,243.51371,14.28211,0.03027675,550.9326,114.5313,126.8201,670.4665,12.15271,6.571188,7.616172,12.9692,43.33321
2034662005285087232,1807,54175,585,210.94726,9.5236888,0.02343187,170.5047,58.4962,105.9138,187.1431,11.15482,7.130847,7.268563,10.34359,41.69536
2036844529440548864,1809,53792,333,210.54715,9.4401116,0.02087086,1073.726,238.4283,39.44296,337.0493,10.19421,5.101587,4.469154,6.702389,40.71293
2041397608953440256,1813,53903,513,220.69332,8.7255754,0.03412072,770.9416,169.6114,53.54943,360.8974,11.18044,5.891181,5.778034,9.146593,40.24345
1572891842914052096,1397,53119,35,223.69575,40.784841,0.01593744,3684.814,726.2488,223.8257,1663.784,34.31897,12.99231,11.32095,21.72926,41.45937
1625960870049769472,1444,53054,587,176.5325,47.494769,0.003022272,5752.388,1259.272,143.7628,2078.238,52.84012,17.40062,10.04009,23.43837,42.61383
1875771560090953728,1666,52991,81,50.366141,40.872226,0.05205443,2933.444,658.7897,110.6979,1293.396,16.13248,6.298617,4.200375,8.086383,42.46686
1875900202951403520,1666,52991,549,50.332962,41.931861,0.00988334,4459.566,850.7734,194.7305,1679.706,26.30235,9.878998,7.799783,13.81221,58.82993
3091744304935233536,2746,54232,84,215.54464,13.918064,0.007644095,174.9685,60.57459,130.9417,265.3135,12.01507,7.559832,9.821697,14.26484,41.20079
2967889815107823616,2636,54082,64,36.272778,-0.60406761,0.04115229,192.6405,30.86487,154.6154,169.184,2.780797,1.682321,2.33437,2.432531,42.55353
3296707847290644480,2928,54614,265,204.36831,8.89387,0.003498562,500.5771,130.786,18.52558,181.6212,3.688353,1.947511,1.419206,1.898555,41.4039
712808475364714496,633,52079,414,254.71122,40.121161,0.02888027,235.739,61.42393,174.6303,321.2444,12.83358,8.090686,9.015629,12.20937,46.79542
506788305875003392,450,51908,485,136.73761,55.652307,0.03705924,2008.5,535.697,297.9874,572.9457,12.03645,4.004581,3.221859,3.640972,43.87669
860251063171704832,764,52238,231,132.89854,47.557688,0.02905728,503.1718,119.125,49.40711,319.7461,11.46475,6.671094,6.936547,10.91371,40.62583
609219084852160512,541,51959,390,114.07002,33.122711,0.01566026,182.5033,61.81054,89.17094,243.5643,6.847509,4.243131,4.756886,7.186195,68.37088
443654623169898496,394,51913,182,12.998433,-0.48673846,0.005422444,1410.309,476.3092,1086.751,175.5866,6.608861,3.616236,6.091183,2.124016,69.45018
453810811371022336,403,51871,266,28.671009,-0.14332549,0.01851283,244.9906,100.7597,224.9048,243.7554,15.54185,10.92301,13.265,15.59985,40.15095
455999113465456640,405,51816,35,34.92139,-0.25566391,0.02575283,9309.233,2186.901,595.333,4085.684,75.69342,25.25665,15.11789,33.67357,40.61083
456155244116600832,405,51816,603,34.269918,1.2441978,0.02141141,517.0765,133.6285,365.2667,865.1218,25.36994,14.75547,16.85683,25.3331,40.80243
621633396317120512,552,51992,497,135.86776,51.983503,0.02864002,923.4749,236.4291,70.0569,402.5594,6.917922,3.474313,2.962384,4.552309,44.39192
654297968739903488,581,52356,546,167.41647,5.3502135,0.02076296,116.3211,47.16758,184.2695,146.4065,5.36094,4.046875,5.614563,5.741226,46.89457
2232732965417281536,1983,53442,267,163.28379,33.910365,0.005766408,2336.337,727.3481,284.6534,805.7728,24.27953,11.77892,9.465399,11.60823,40.52879
2235029570145249280,1985,53431,430,191.12728,40.736902,0.01790203,4496.629,1359.237,3540.069,487.6565,33.83167,14.14422,32.52566,6.994235,40.99557
2561591400206460928,2275,53709,615,129.54013,19.725673,0.01379172,269.9392,80.34064,95.86843,233.0077,7.839989,4.81231,5.969639,8.310304,50.06134
738701425600653312,656,52148,404,11.246839,-8.8896837,0.01959419,93.56311,30.12839,84.81606,162.5916,7.616985,5.593523,8.993243,10.26352,52.97414
760034707374106624,675,52590,190,341.10153,-0.16210893,0.01616108,663.1885,121.2102,108.7433,395.7936,16.80971,8.359757,10.04208,16.66969,57.06639
2651627934896384000,2355,53792,486,161.46778,25.951576,0.02079586,164.4087,70.29488,74.28274,185.7659,13.25747,9.256694,9.279567,12.83964,42.56416
1464802700678948864,1301,52976,25,140.03594,8.1503628,0.02823534,3745.274,709.2227,104.7954,1788.393,22.36894,7.870179,5.374601,12.40918,48.31516
2836179600281724928,2519,54570,137,237.44559,12.399336,0.01471025,4913.315,1094.148,2325.545,3903.085,47.48413,18.14066,30.18482,38.62208,45.43801
369360353793959936,328,52282,237,175.22572,-2.6946866,0.01943186,70.48476,28.71009,68.7897,54.77916,4.606831,3.490846,4.054638,4.228047,50.53341
379506367435663360,337,51997,284,192.05679,-3.3327148,0.003757023,11471.43,3136.074,1700.553,4230.667,108.1962,36.44947,29.29984,37.28239,47.26015
2034657332360669184,1807,54175,568,210.43385,9.8683913,0.02201135,145.9146,83.13992,100.3237,171.0179,12.6091,8.919571,8.981464,12.45654,47.36718
3092939474091403264,2747,54233,336,216.65238,15.401768,0.03963208,234.9949,38.00314,134.741,373.7536,10.03462,6.407138,8.446086,10.63363,43.62903
582153507713345536,517,52024,230,181.15857,1.7877437,0.02351076,684.9479,194.9846,81.97357,354.9236,16.13399,10.71062,9.683243,14.03726,48.03164
2045881966254909440,1817,53851,443,228.40082,8.0857452,0.03286711,138.4894,39.41467,78.50513,203.9565,7.476263,4.846779,6.07132,8.244824,47.08455
2049151095191660544,1820,54208,48,234.07679,5.66537,0.03962012,4692.319,895.5764,256.3197,2468.124,29.65679,10.0017,7.445582,16.98371,54.23404
551833648349865984,490,51929,519,165.93995,66.453143,0.07751846,2481.678,732.845,1749.655,480.6317,14.02222,5.789547,10.84587,3.927269,44.59189
2001955652628408320,1778,53883,384,208.03483,14.116232,0.02267808,263.0497,85.61443,130.6564,436.6714,22.51579,13.95387,13.57522,22.06203,44.04303
2112349378583750656,1876,54464,586,137.48245,64.423586,0.01793293,14187.44,4448.987,13021.97,1680.922,65.54818,25.96056,62.8258,13.41255,60.39492
512297408902752256,455,51909,47,39.456356,-9.4322504,0.04462954,9668.336,2969.354,4887.686,2144.424,61.33652,23.23971,34.52084,14.43098,41.54314
1641565689917499392,1458,53119,13,196.46647,41.721908,0.02382932,1227.583,263.3401,79.49393,524.75,17.15419,8.643849,9.618537,13.88941,45.4145
1647319158448220160,1463,53063,464,202.10531,46.591649,0.00807479,1572.383,434.6566,764.3829,714.8591,29.9083,15.31529,21.21968,24.39242,46.85269
2168581407641724928,1926,53317,357,124.02003,23.134019,0.01379689,140.5117,49.38228,133.3197,198.1082,7.447526,4.947236,6.545409,8.395162,55.21584
2402770246910896128,2134,53876,363,217.18862,28.964245,0.01398626,860.988,232.2401,157.666,537.3231,14.87995,8.178154,9.09106,13.58105,48.25854
635151620795033600,564,52224,524,131.86646,3.6690059,0.02833841,165.7143,46.57806,122.7653,152.0144,2.914462,2.231886,3.085863,2.893863,41.81361
2237289896777639936,1987,53765,461,192.17093,34.477606,0.01417761,8981.012,2546.273,3338.761,1789.353,75.30372,23.80511,31.16627,15.85407,40.03055
2572721756263442432,2285,53700,147,136.50123,18.76457,0.0114512,455.3201,88.01129,92.56021,349.4336,11.40328,5.725039,7.087831,11.69534,41.06591
2580671225550366720,2292,53713,395,143.74001,21.70527,0.01238848,338.7103,104.3579,381.0535,345.545,15.14282,9.244693,12.93414,14.81748,40.59533
2429795698552629248,2158,54209,377,229.59966,23.924562,0.02134934,350.2201,94.80769,88.93002,311.5451,8.664713,4.946017,6.141963,9.26956,46.33704
783690693653587968,696,52209,234,20.319157,-0.54449578,0.01743267,381.3207,99.25674,131.3573,733.5363,9.616488,5.881478,7.395684,12.011,53.0648
2352039873575151616,2089,53498,127,181.88594,32.812988,0.02609136,176.7421,56.83561,74.66541,271.9353,9.312205,5.778093,5.984449,9.51749,55.52561
1918579399188310016,1704,53178,167,211.25079,13.131891,0.01732405,136.9855,99.20873,173.5757,136.0948,14.39569,11.18472,10.99185,12.36547,54.41537
2937581233942587392,2609,54476,394,181.05768,20.20971,0.0217961,255.1709,54.47095,80.82633,282.4006,7.988343,5.110553,5.683473,8.528765,44.54594
2742806865170688000,2436,54054,417,137.34393,15.613664,0.01220082,55.33094,18.79779,58.12259,23.86265,2.932251,2.944084,4.237918,3.799834,41.77402
1375943465883428864,1222,52763,341,168.45725,9.5862918,0.02925065,3909.164,732.654,2183.46,3456.265,37.24656,15.69523,25.85782,31.73715,44.01203
3105276824054163456,2758,54523,163,212.82443,17.506449,0.01578093,287.6976,78.22061,88.57294,361.4651,7.901863,4.677807,5.891912,8.68321,54.04471
2837438816208316416,2520,54584,622,238.57881,12.125754,0.03496878,2329.997,528.2588,84.86417,1132.783,11.10184,4.707238,3.283915,6.280765,54.40989
392956963056543744,349,51699,65,256.48927,63.015439,0.1048808,26.74763,12.34777,13.83089,40.25853,2.294482,1.826411,2.492117,2.9269,44.45
393091928108853248,349,51699,556,255.36757,63.691103,0.01619487,3543.482,917.3574,172.4489,1495.045,15.32326,6.453292,3.894795,7.62639,62.12751
