plate,mjd,fiberid,z,ra,dec,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw
342,51691,315,0.1205458,236.08345,-0.17641311,35.6762,11.66178,7.260982,18.70689,3.512832,10.84761,5.64011,-2.290294
342,51691,389,0.09129185,236.2059,0.73293942,222.984,69.1498,39.09172,94.00491,9.809572,55.34117,37.63422,-15.36967
342,51691,430,0.01281919,236.30994,0.77222095,45.74349,17.67156,10.22127,17.24836,1.774688,13.56876,10.01104,-4.721895
343,51692,25,0.05284701,240.29331,-0.60961455,123.9745,39.29243,26.6625,29.57888,7.880512,31.06617,21.77395,-14.20133
343,51692,200,0.07758257,239.01841,-0.092275513,182.4265,48.05316,24.03889,79.45735,5.700107,38.89757,30.95746,-13.5401
343,51692,368,0.1425085,238.33398,0.8926838,60.23288,18.43398,7.598011,41.72132,3.810389,9.248531,15.93054,-3.863413
343,51692,386,0.05500096,238.02027,0.1399641,52.55856,10.05082,18.2334,15.84106,6.552043,16.87053,10.74122,-7.225853
343,51692,415,0.1289627,238.70843,0.60468157,157.4375,37.41272,12.3526,50.79532,1.745124,26.09377,20.02749,-24.22257
343,51692,470,0.0887135,238.91538,0.52380151,97.24983,23.4353,7.405732,35.31895,3.794465,13.29104,5.915823,-7.356242
344,51693,71,0.07184925,241.71857,-0.25634446,36.41124,12.60694,16.16293,33.16674,1.723307,9.169024,15.51419,-1.257645
344,51693,95,0.05152516,240.99025,-0.99927058,222.7414,72.18241,37.97726,71.52312,6.195419,53.55538,33.76016,-18.21288
344,51693,103,0.08062129,241.45027,-0.72886987,10.47068,5.238893,8.096116,4.782474,1.862332,7.27935,2.182079,-0.8887194
344,51693,142,0.06101273,241.08186,-0.63769971,226.55,77.29572,27.66288,148.5198,5.726283,23.59546,25.03643,-8.911988
344,51693,144,0.1295068,241.13324,-0.68480383,116.0751,23.0021,9.156278,74.2992,6.703006,25.69145,25.65519,-7.882207
344,51693,233,0.05099463,240.56802,-0.15092525,609.9298,153.4566,52.8051,234.1168,15.85798,122.3911,82.94277,-36.12312
344,51693,236,0.132315,240.54339,-0.44631631,196.2594,48.86879,8.961091,73.3036,4.370425,29.98394,23.59756,-27.0579
344,51693,442,0.1171296,241.02274,0.8441522,60.49764,9.634491,13.20186,36.05212,11.57693,15.82078,13.87994,-6.014722
344,51693,472,0.06042299,241.01691,0.11935907,341.5096,72.26968,48.534,249.4303,25.74414,91.25727,81.59602,-8.051145
344,51693,515,0.06196161,241.3567,0.19959109,34.33036,9.571668,0.5763013,15.08526,0.03555508,11.70813,5.959282,-4.912141
344,51693,582,0.1051639,241.77575,0.22283068,171.9413,37.45412,16.26001,89.14168,7.461038,34.8932,23.37761,-17.47577
345,51690,3,0.1209265,243.3385,-1.0089072,330.1102,81.04842,29.30473,123.421,10.63805,46.74683,36.62749,-37.08011
289,51990,369,0.03984521,186.08219,1.0998576,2140.445,685.2861,3268.183,52.25135,25.31195,122.891,87.82938,-391.0819
289,51990,418,0.08331353,186.51026,0.77781247,482.017,129.8299,326.2106,312.8215,29.09928,75.6396,66.69893,-23.70335
289,51990,441,0.1082719,186.63153,0.98608181,64.0707,11.70492,14.13194,70.82928,4.571269,19.08204,16.46391,-3.34344
289,51990,492,0.10234,187.01357,0.33106029,183.7874,39.67584,66.55393,125.6878,5.224949,40.27969,33.00082,-9.847806
289,51990,599,0.02327658,187.84023,0.23978178,15.47789,4.812542,5.463303,4.590296,0.6059318,6.232867,4.247816,-4.166491
290,51941,18,0.02400916,189.89152,-0.85364426,71.24743,16.35715,9.827865,30.50515,6.219528,24.66862,16.64963,-10.7276
290,51941,127,0.08081593,189.08433,-1.1203241,501.0512,109.556,15.27516,180.6566,7.752064,48.69075,45.0552,-25.67645
290,51941,171,0.07245316,189.13202,-0.31212592,123.1724,30.86986,19.68419,47.06259,3.756638,20.61039,9.83478,-10.67897
290,51941,250,0.1116795,188.40176,-0.94685596,373.8006,65.15547,32.90953,165.7401,14.31636,71.77805,49.65538,-28.55321
290,51941,277,0.02250151,188.53691,-0.35528086,504.8882,117.9544,51.33357,200.3606,9.827031,74.39097,62.66414,-8.459558
290,51941,355,0.1641694,187.59191,0.36990009,73.6091,12.67439,19.44656,54.38928,10.04544,16.61096,14.22727,-6.701578
290,51941,371,0.09319922,188.24743,1.065817,400.8512,96.97632,39.24475,144.4182,17.08271,78.7934,53.37545,-43.67749
290,51941,380,0.1381549,188.59817,0.66563019,25.91851,5.827115,1.43645,15.35523,0.8802277,7.685814,10.53335,-3.15728
290,51941,508,0.1482016,189.64511,0.42556123,96.62249,24.38239,71.81032,107.559,11.30645,13.44355,12.41156,-6.265801
290,51941,552,0.07200869,189.75322,0.12482939,335.1379,68.47392,19.33535,145.4263,9.547299,60.61131,41.81145,-23.58495
291,51928,189,0.08057621,190.91504,-0.48531312,533.5392,114.1396,23.99077,204.3619,14.98353,78.88242,61.04632,-38.36045
291,51928,419,0.08960216,190.53699,1.0649346,46.70888,11.49903,31.67381,58.44692,13.76082,23.40706,20.2729,-4.322503
291,51928,475,0.04581346,190.7384,0.49724239,339.6425,87.68684,32.08146,155.3672,9.135573,74.12584,59.46601,-15.80268
291,51928,516,0.08028698,191.19264,0.2748161,266.9519,61.58044,21.39216,130.4475,13.45553,55.81777,41.45311,-9.674104
291,51928,552,0.08331896,191.52381,0.31279688,947.9609,213.3327,56.12413,453.5468,26.66675,130.7706,103.1724,-26.79137
291,51928,628,0.08174095,192.05095,0.31276526,37.59949,7.149846,13.22936,42.94404,6.510919,23.32638,6.225379,-1.729577
292,51609,32,0.1265181,193.87655,-0.32284239,48.49184,16.27383,10.86662,48.7079,1.963369,19.67654,16.48413,-1.999104
292,51609,128,0.140623,192.58467,-0.91937567,18.21231,6.642049,9.223633,18.96928,4.747342,4.709365,6.18392,-1.820235
292,51609,230,0.08324609,192.03426,-0.46497438,399.9797,98.46976,19.67306,159.9905,15.47814,67.4409,39.70902,-14.50178
292,51609,255,0.08371123,192.15735,-1.1039395,157.5125,35.42613,5.1208,61.90351,5.217958,23.26978,14.53683,-13.54902
292,51609,478,0.08729241,191.94622,0.058019368,61.53516,12.79459,6.189255,27.69451,1.344911,9.584178,13.44175,-3.006891
292,51609,512,0.08132457,192.57943,0.19610005,134.2874,21.51901,100.3054,160.7443,12.71762,44.84718,34.36189,-8.691236
294,51986,279,0.1295853,196.19857,-0.37947127,310.3477,84.49442,50.91102,102.6689,6.704351,54.54762,37.35064,-51.93194
294,51986,339,0.04072757,195.68137,0.66385173,494.8863,107.9771,18.06518,241.5441,12.37191,70.39836,54.42266,-22.91365
294,51986,524,0.08422304,197.05085,1.05162,429.4033,101.243,29.81959,186.7903,9.383794,63.1847,52.29062,-27.90498
294,51986,628,0.1127156,197.79775,0.5811303,259.6052,71.02957,68.08396,57.97894,11.68485,60.64572,40.45091,-54.05877
295,51985,244,0.06387816,197.90885,-1.0577196,116.5576,31.19374,3.440938,48.88368,4.350927,20.69662,14.88396,-7.986427
295,51985,336,0.018674,197.90608,0.66584445,669.1158,138.8515,49.40062,360.3513,20.69686,103.8206,86.46925,-11.37424
295,51985,363,0.06450906,197.79668,1.1871334,73.2284,21.83392,34.88564,62.80099,4.781683,30.82524,19.29067,-2.036753
295,51985,418,0.07383871,198.23333,1.0075164,35.63979,7.109365,7.125192,13.64754,2.710698,4.5829,4.586716,-3.938617
295,51985,501,0.1112847,199.10083,0.28516644,118.1215,18.81697,56.71945,78.10835,9.159802,25.73375,28.57944,-10.39228
295,51985,533,0.1367346,198.41298,0.87002831,265.7284,65.61391,34.88626,98.82251,6.872469,45.32461,30.61895,-44.70702
295,51985,579,0.1434972,198.89992,0.937291,79.95127,14.59601,3.995372,41.89602,5.373947,8.65621,12.05228,-8.096185
295,51985,595,0.0812446,199.17115,0.58909517,552.5291,132.8026,38.74138,195.6069,15.5661,81.38834,57.35603,-30.38705
296,51984,237,0.1384157,199.73117,-0.23295113,6.514285,5.147144,10.56142,17.40852,2.86818,2.346205,1.84843,-0.370383
296,51984,578,0.1398793,200.74083,0.76449574,132.9712,33.52948,8.958274,51.86131,3.668382,17.97729,12.62995,-15.65829
297,51959,117,0.04613728,202.22295,-0.32266572,129.97,25.48024,12.49154,50.49537,9.10268,20.38376,12.55863,-5.929857
297,51959,119,0.05456623,202.17361,0.031100176,367.006,101.3082,65.12196,115.5869,12.56859,74.55684,52.11498,-36.63884
297,51959,167,0.08148253,201.70022,-0.32098409,39.69403,6.935151,19.05224,38.81575,9.586622,18.84587,14.77816,-3.433437
297,51959,222,0.06607907,201.12775,-0.073844173,98.79188,26.40158,11.11623,34.46515,3.146024,20.90103,14.99589,-11.61407
297,51959,456,0.1845376,201.58997,1.0371748,105.5315,19.77648,4.896108,33.80031,7.548431,11.03415,13.8644,-15.53514
297,51959,510,0.0788918,201.88322,0.79538309,226.673,62.8097,17.19872,71.5569,7.318816,43.67113,28.7419,-30.27564
297,51959,518,0.1049011,201.98501,0.23400805,201.7756,34.87387,9.694198,142.2978,3.054168,30.57262,30.03177,-17.7252
298,51955,73,0.07555157,204.45293,-0.099988746,469.2997,125.9704,130.0431,104.1875,18.00768,95.92509,67.22705,-44.20101
298,51955,87,0.08187931,203.75505,-0.86636679,262.2747,53.95015,27.32514,99.40994,9.830409,50.46937,32.39732,-25.40652
298,51955,88,0.1425983,203.83519,-0.97741513,124.4025,35.87884,289.6994,109.4193,23.32487,52.10053,40.31048,-9.66335
298,51955,154,0.07400628,203.80476,-0.16283312,19.93664,9.084945,8.081696,26.15281,6.129724,9.367118,4.787545,-0.9436134
298,51955,322,0.04746839,202.23571,0.72287331,1737.171,456.2102,240.6889,577.7499,40.40633,320.9403,224.1402,-72.10324
298,51955,493,0.07774528,203.662,0.15405919,111.921,24.81681,9.843391,53.00164,7.209641,21.27382,14.13284,-5.913082
298,51955,536,0.05981074,203.57305,0.70864576,204.2504,42.04992,14.316,87.15141,9.773866,31.45393,19.20226,-10.54873
299,51671,16,0.088566,206.57668,-0.80159641,244.104,55.04908,13.88908,72.3214,3.593296,38.7312,30.0941,-33.29411
299,51671,40,0.1496837,206.7439,-0.31316599,158.242,27.18215,8.248183,61.63108,9.114571,21.73412,11.35026,-19.20122
299,51671,93,0.1011467,205.61038,-0.92767366,33.97499,9.413623,12.75755,20.72083,3.539373,12.76761,10.17692,-2.006343
299,51671,198,0.08656538,205.27985,-0.42132047,380.933,78.68501,10.53276,124.2017,7.670429,45.29006,31.17606,-33.03406
299,51671,396,0.1129204,204.97429,-0.14477971,395.1162,108.2667,83.76242,117.884,13.02394,86.72708,58.1935,-67.97119
300,51943,50,0.05372864,208.00789,-1.0301247,254.7112,62.12864,29.04804,76.42488,8.374186,56.74565,36.7735,-32.32693
300,51943,100,0.08446306,207.66155,-0.60811039,99.49222,19.8688,9.429158,47.93889,4.52625,23.15685,13.63047,-5.718325
300,51943,281,0.1466782,206.31993,-1.1818839,254.9981,69.487,68.27303,115.7997,8.421905,44.10031,26.34319,-48.78367
300,51943,311,0.1457841,205.99732,-0.081575534,49.45697,11.73585,3.567084,15.91383,1.426849,4.310776,28.92259,-4.991356
300,51943,508,0.04797729,207.58229,0.54808423,289.784,54.17713,16.44643,130.2642,7.712538,46.10806,33.30423,-18.73968
276,51909,203,0.223468,163.01422,-1.0176735,114.5619,28.17047,16.82697,53.68403,9.089793,20.87124,13.30191,-13.75362
276,51909,256,0.03808302,162.71588,-0.90337531,1069.516,231.9089,81.02843,501.2034,37.04354,182.0785,143.4215,-30.17638
276,51909,274,0.09445398,162.6083,-0.3119314,30.6693,7.652174,5.10993,16.69479,1.583892,5.701504,6.864887,-3.097183
276,51909,297,0.1048528,162.21319,-0.76409564,224.1318,33.24775,16.98265,147.2359,11.29026,38.27886,31.40611,-16.50379
276,51909,377,0.03926414,162.71575,1.1670165,848.3803,223.2496,85.64296,339.8878,32.23931,177.4774,125.841,-80.7185
276,51909,626,0.08460008,164.75546,0.60452291,39.68849,14.05065,4.638901,16.01559,1.233695,10.93443,3.86648,-6.905103
277,51908,69,0.01966155,166.13328,-0.73049887,514.5962,168.6563,398.1921,241.2819,24.53651,157.1491,113.5852,-7.034298
277,51908,379,0.1239105,164.81616,1.0104267,56.36615,13.09516,10.16777,42.96935,6.215569,14.70748,10.1234,-3.04403
277,51908,503,0.0962357,165.98146,0.63195584,300.3009,66.84225,64.75858,63.1959,13.57924,62.44102,45.89727,-69.49693
277,51908,603,0.09628951,166.3535,0.88743351,43.5394,8.877402,21.91673,37.45259,5.095748,20.89484,13.08481,-1.574759
278,51900,15,0.1138166,168.15367,-0.87438494,229.3274,43.66649,18.55506,79.47018,2.617595,38.8277,23.81224,-25.17328
278,51900,146,0.06380652,167.68908,-0.70436491,42.30966,9.837659,4.943075,18.24201,0.02171939,7.120452,8.381937,-5.061234
278,51900,173,0.2154437,167.41998,-0.30859959,147.9751,28.26381,0.002750041,68.57004,7.689621,29.82066,20.57142,-17.10749
278,51900,455,0.06292506,167.44268,0.81371592,96.15825,33.12596,32.15232,102.7428,9.625667,32.76501,29.40698,-2.167473
278,51900,480,0.08981919,167.22699,0.46883625,75.05031,22.61443,4.536715,29.65614,6.306688,14.69828,10.82467,-11.90692
278,51900,496,0.122842,167.36702,0.36660757,16.30134,5.583609,4.906962,16.14623,1.291056,2.141172,0.9711296,-1.144113
278,51900,592,0.1062544,168.02106,0.50110373,216.7373,48.47287,11.26898,83.66901,4.961659,33.87423,24.86057,-24.14225
279,51984,116,0.1031264,169.57146,-0.26518635,109.6773,19.25338,2.596621,28.4961,6.772163,13.83948,11.43959,-11.84707
279,51984,150,0.1030855,169.24482,-0.35466632,785.929,141.5242,87.06165,320.4139,20.33989,115.5427,81.436,-36.75788
279,51984,234,0.07226484,168.60713,-0.20355626,296.4578,88.05421,85.14021,75.04492,12.39929,60.76828,42.52357,-39.34864
279,51984,247,0.07795046,168.53722,-1.1656041,102.2453,20.52666,9.36768,59.67177,6.990919,22.37264,14.80935,-8.334648
279,51984,279,0.09743194,168.52728,-0.33845073,42.37788,7.507962,5.388301,17.38017,1.488374,1.231643,3.422252,-5.739673
279,51984,534,0.1143529,169.164,1.0667411,671.9885,123.5336,31.22513,235.6107,18.00919,88.88335,63.61071,-32.18625
279,51984,603,0.1049216,169.97828,0.78225977,598.1115,105.3272,23.00451,225.8935,13.68774,97.13949,73.32847,-59.18216
280,51612,19,0.01877641,171.47207,-0.66385753,134.4632,42.27097,57.52396,14.82011,5.301952,29.31238,20.6917,-33.92231
280,51612,100,0.02435665,170.72161,-0.93118289,942.5966,236.2847,62.30056,301.1017,28.04285,185.8176,133.2169,-37.92625
280,51612,236,0.02501661,170.20667,0.10422249,494.8244,128.5569,267.8794,53.17114,11.10478,84.65358,57.58096,-68.69413
280,51612,503,0.06771615,170.81746,0.6797377,169.4511,42.26537,19.8861,95.90185,2.250414,34.94088,25.73424,-9.628979
280,51612,506,0.1461368,170.84308,0.46164294,122.8223,29.39849,5.718074,35.96043,1.206837,18.63191,30.75439,-19.19694
281,51614,256,0.02630446,171.44804,-0.7123463,47.86127,9.753652,5.973211,17.96246,2.970641,18.76873,8.275661,-5.610116
281,51614,397,0.1274195,170.82635,0.45926508,3.924063,6.584087,10.12889,15.27359,2.97372,2.106035,6.436923,-0.4352832
281,51614,407,0.1553541,171.53241,0.74172816,32.1114,4.152869,13.31514,42.05067,4.93438,13.58075,14.19424,-4.205137
281,51614,527,0.01992499,172.24206,0.87899587,109.6384,34.7067,77.96227,9.32663,4.557766,17.86614,13.4201,-35.5421
281,51614,537,0.07298944,172.21442,0.91858706,254.218,49.40001,15.9275,90.93285,7.133753,51.68282,35.61106,-27.44245
281,51614,619,0.1236827,172.77911,1.2278913,100.4582,23.62208,4.724943,41.08892,3.300949,20.09834,11.37601,-14.13959
282,51658,21,0.1744728,175.01054,-0.36944752,191.686,33.46846,6.60057,85.80555,10.14066,26.05602,18.97166,-13.71568
282,51658,30,0.07543427,175.02858,-0.46584526,63.30875,11.61992,76.83325,77.66119,6.802711,31.39327,18.38411,-5.46537
282,51658,107,0.0455214,174.46874,-0.7989871,188.8563,56.47985,121.9083,21.54186,6.189141,33.31633,25.23565,-44.32216
282,51658,305,0.07334065,172.52181,-0.73003562,354.8846,49.27451,28.12816,239.6814,17.56202,74.13873,54.88467,-20.05618
282,51658,363,0.1219912,173.25343,1.0204696,318.707,63.04396,16.55856,145.441,12.4976,52.97942,40.68301,-17.03596
283,51959,125,0.1363564,176.25835,-1.1783492,276.0351,56.59785,15.94087,97.95861,6.553045,44.27467,30.85149,-34.56479
283,51959,246,0.1308341,175.62544,-0.94284696,123.8556,28.09834,151.6225,123.8165,13.76953,40.71779,42.12128,-11.1323
283,51959,287,0.02891316,175.25165,-0.97019901,41.17773,14.29046,15.95798,5.523324,1.541737,13.86166,11.01145,-12.95871
283,51959,299,0.06215688,174.85871,-0.92040147,327.9326,85.52929,48.89228,95.00455,12.05847,73.99847,51.69749,-37.34691
283,51959,622,0.1011707,177.23814,0.49356492,34.37365,7.618462,10.56704,28.46282,2.995079,11.7565,6.851744,-3.52698
284,51943,37,0.1306114,179.38905,-0.50456302,194.6791,47.82767,7.238182,68.72839,6.347175,26.6756,22.11281,-18.91595
284,51943,201,0.134663,177.78048,-1.0728085,21.58087,5.976035,15.29057,26.56673,8.267373,9.872634,3.18473,-1.140776
284,51943,228,0.120659,177.92739,-0.71619435,14.75702,6.077564,8.549398,23.95572,3.164335,2.602927,2.43224,-1.02951
284,51943,401,0.1062372,177.78418,1.1209682,144.6732,42.43002,22.4883,101.2611,9.165348,40.77836,25.74387,-4.510146
284,51943,513,0.05048218,178.54285,0.13854546,367.8675,96.25724,65.51653,103.0919,7.030239,64.80258,46.74414,-50.77282
284,51943,531,0.1577999,178.205,0.69939884,76.35946,18.03584,15.85202,63.59748,5.594423,23.99021,18.24675,-6.317917
284,51943,603,0.2013014,178.81231,0.8857917,167.6869,35.42075,9.085123,51.69984,5.289831,26.02819,15.10221,-29.4333
284,51943,639,0.1310893,179.25043,0.4527146,52.26131,14.55629,10.17244,33.22494,8.28398,16.43879,5.555425,-2.949174
285,51930,16,0.1717175,180.39854,-1.132422,125.0766,24.19446,187.3121,115.3703,19.01897,49.24852,40.20876,-11.55038
285,51930,89,0.07465415,179.88472,-0.99604641,176.2896,35.60798,38.63491,116.9865,8.846179,34.91058,29.8129,-12.83608
285,51930,261,0.1064943,179.06421,-0.74346581,275.5054,68.03629,18.50468,91.09243,7.050735,46.65089,38.63404,-33.25088
285,51930,298,0.1244986,179.0946,-0.98452954,43.65246,15.23121,12.78679,27.32632,6.810048,16.82541,8.9247,-3.976336
285,51930,393,0.1300089,179.42405,0.024358802,296.0974,64.2533,12.75173,142.1969,5.681059,39.58496,33.03876,-33.85954
285,51930,462,0.09539797,179.68703,0.58907007,39.30557,18.46484,16.02629,30.40418,1.868093,21.34715,11.47373,-1.639665
285,51930,494,0.1253994,179.84105,0.22618662,286.7766,60.95795,10.08416,110.0916,8.44522,39.13698,28.90693,-23.5753
285,51930,559,0.1102634,180.20652,0.60251514,53.05709,11.39972,2.852105,29.56137,1.038958,8.133893,6.337534,-7.081627
286,51999,332,0.08225957,180.68803,0.99559736,133.0833,31.61661,8.017204,41.29929,2.737961,22.95801,15.91344,-21.05931
286,51999,469,0.1071631,181.37275,0.5384512,118.045,31.67093,9.326404,42.93827,4.123464,17.16111,10.51713,-13.28022
287,52023,74,0.07036731,184.30008,-0.62270202,161.0308,30.25977,12.09082,81.47815,4.813749,23.08429,15.85439,-9.31626
287,52023,180,0.1246059,183.42512,-0.26076659,154.6757,24.89061,35.40898,88.25233,9.93598,41.6012,30.14159,-11.25821
277,51908,122,0.07443765,165.34605,-1.0985916,125.9032,29.54498,13.85871,100.1506,5.615667,21.238,23.6702,-10.96856
277,51908,175,0.102017,165.64715,-0.24195385,233.0085,58.65203,33.10091,95.13281,4.748054,34.9017,25.81792,-22.61608
277,51908,189,0.06829567,165.51992,-0.63464014,82.95772,16.47704,113.8421,74.98799,9.063813,23.97127,21.76615,-6.265047
277,51908,260,0.09223218,164.82849,-0.96319493,184.2995,42.82631,7.873127,57.99347,4.013287,25.62336,18.71672,-18.07561
278,51900,104,0.04097533,168.13048,-0.68663116,139.7204,37.95872,28.22215,35.15078,5.946678,31.76346,21.25445,-16.85261
278,51900,275,0.1122294,167.03109,-0.0074777509,103.2665,20.91894,34.78405,60.04701,6.182157,18.28036,9.922463,-13.46386
278,51900,340,0.1240886,166.4227,0.91229932,79.49107,19.87036,8.361559,34.77646,5.644719,17.56322,8.021523,-9.810444
278,51900,356,0.0423163,166.72322,0.25916239,1228.426,266.0716,68.27139,461.1731,27.89242,203.1336,144.9682,-54.00176
278,51900,463,0.04209985,167.14663,0.21605911,242.5962,70.51576,42.23691,65.99476,6.801425,53.14992,42.00723,-28.04338
278,51900,485,0.1850147,167.55432,0.21010635,16.00029,10.91333,14.78024,27.12657,3.758554,2.958052,0.1421441,-1.039161
278,51900,486,0.08120644,167.35839,0.24428261,61.47224,14.57196,3.547191,23.12968,2.644203,9.482443,7.573629,-11.06989
278,51900,506,0.02505315,167.79204,0.62517505,160.1751,40.36869,38.43531,44.80465,8.046536,36.74618,28.73109,-18.71562
278,51900,519,0.09459782,167.66548,0.42598615,321.4594,63.93949,34.94016,104.9508,10.32854,60.93703,53.5293,-34.6526
278,51900,522,0.02513688,167.65884,0.89113194,565.254,157.5291,131.4572,128.1352,18.20043,112.3172,79.16207,-51.75881
278,51900,629,0.09933893,168.2401,0.71716877,142.3166,25.57334,9.216829,61.84965,5.350365,20.41627,13.03378,-12.72095
279,51984,171,0.09887085,168.90221,-0.21457652,70.36049,15.17725,2.138005,21.16026,4.084312,14.85705,8.546428,-12.07455
279,51984,188,0.07767534,168.74673,-0.5980904,188.8857,36.51069,9.645694,64.14542,7.839899,34.59453,22.888,-14.55494
279,51984,322,0.07387015,168.07231,1.083302,59.64773,21.33422,3.393539,57.01791,3.931687,9.19698,1.937524,-1.289174
279,51984,430,0.04394962,168.86029,0.26984368,122.3874,40.31298,33.57634,33.14647,4.328444,32.39028,21.3344,-19.34496
279,51984,436,0.3354626,168.88834,0.22892572,557.5169,10.68085,9.198526,12.98507,3.520412,7.256467,7.914695,-7.195479
