#Table1
plate,mjd,fiberid,z,ra,dec,h_beta_flux,h_beta_eqw,oiii_5007_flux,h_gamma_flux,ratio_oiii_hbeta,ratio_hbeta_hgamma,ratio_oiii_hgamma,approx_ebv_sfd,fwhm_hbeta_kms
1699,53148,604,0.2426268,203.67616,12.987263,172.5922,-11.98834,445.1526,73.50255,2.579217,2.348111,6.056289,0.02654106,1177.41002251547
1795,54507,457,0.153836,197.44584,8.3300673,4630.266,-13.55527,5399.232,2533.496,1.166074,1.827619,2.131139,0.0300715,1177.41002251547
1648,53171,60,0.2800202,227.1092,31.522736,220.3799,-15.94141,286.7637,105.0725,1.301225,2.097408,2.729199,0.01512228,1177.41002251547
1980,53433,620,0.08604715,170.00262,39.468511,295.7787,-6.02781,548.4531,165.4899,1.854268,1.787292,3.314119,0.0174068,1177.41002251547
1980,53433,456,0.2764048,168.27835,39.646358,151.1339,-10.97845,138.9005,71.69351,0.919056,2.108055,1.937421,0.01459685,1177.41002251547
1820,54208,504,0.2968173,233.88841,6.9758209,302.4955,-14.54452,250.1841,96.35904,0.8270674,3.139254,2.596374,0.0404465,1177.41002251547
1814,54555,582,0.2314806,223.47221,8.9956747,194.305,-17.00439,126.7392,77.29383,0.6522695,2.513849,1.639707,0.02459806,1177.41002251547
1340,52781,336,0.2481377,248.08043,32.028581,320.2048,-20.58945,794.7132,139.3413,2.48189,2.29799,5.703358,0.02409343,1177.41002251547
1386,53116,526,0.1351541,229.28837,33.890202,713.1352,-48.16805,5031.243,267.6719,7.055104,2.664213,18.7963,0.01763895,1049.35748405112
1769,53502,592,0.07033616,190.66032,15.492985,404.5154,-7.323088,1717.181,191.8536,4.245031,2.108459,8.950475,0.03393428,1177.41002251547
1777,53857,612,0.2141182,208.60868,14.69765,299.8891,-10.56785,306.9626,159.9536,1.023587,1.87485,1.919072,0.02145415,1177.41002251547
2006,53476,115,0.08969679,196.03115,33.596627,274.1095,-11.59054,100.8937,117.5633,0.368078,2.331591,0.8582075,0.01096031,1177.41002251547
1940,53383,573,0.2444532,142.74757,27.683451,322.369,-21.39401,452.7676,128.8309,1.404501,2.502264,3.514432,0.01636697,1177.41002251547
2155,53820,385,0.1841746,227.30594,24.324429,459.4418,-18.93611,489.2463,217.2704,1.064871,2.114609,2.251786,0.03686043,1177.41002251547
1336,52759,155,0.2441001,243.65029,38.998502,310.3911,-11.44938,384.1959,125.0918,1.23778,2.481307,3.071313,0.007007064,1177.41002251547
2118,53820,98,0.0617834,209.0863,26.731804,369.0606,-7.484196,376.1023,175.5817,1.01908,2.10193,2.142035,0.02229427,1177.41002251547
2120,53852,59,0.187615,210.71333,26.521553,854.1714,-8.461335,524.7238,457.9782,0.6143073,1.865092,1.14574,0.01303874,1177.41002251547
2123,53793,18,0.07200315,212.60431,26.058911,854.5793,-20.8071,853.0738,407.5919,0.9982383,2.096654,2.092961,0.01530014,1177.41002251547
2131,53819,15,0.1453624,217.37638,25.091518,420.1388,-9.827278,844.884,177.4836,2.010964,2.367197,4.760349,0.03346138,1177.41002251547
2115,53535,305,0.2720482,206.30913,25.014358,209.7012,-22.14612,38.61211,83.9435,0.1841291,2.498124,0.4599773,0.01018694,1177.41002251547
2225,53729,391,0.1684443,179.29697,29.904977,242.2797,-18.37115,129.8582,100.012,0.5359848,2.422506,1.298427,0.01445674,1177.41002251547
2225,53729,85,0.1111507,180.55599,28.926958,550.291,-14.78096,124.0007,260.279,0.2253366,2.114235,0.4764146,0.01883364,1177.41002251547
2298,53737,518,0.262891,149.55101,23.239583,186.3325,-22.50349,56.65234,70.0386,0.3040389,2.660426,0.808873,0.02751561,1177.41002251547
2244,53795,607,0.2569723,201.8267,27.685113,222.1606,-16.15462,227.4161,105.3277,1.023657,2.109233,2.15913,0.01004942,1177.41002251547
2419,54139,237,0.2925031,120.81173,9.314321,209.8444,-6.307531,480.4905,118.6926,2.289747,1.767965,4.048193,0.02131685,1177.41002251547
2433,53820,286,0.193417,133.25179,13.412868,472.2997,-22.85796,182.8121,195.7693,0.3870679,2.412532,0.9338138,0.02445416,1177.41002251547
2500,54178,197,0.07907487,172.2299,21.108488,235.0052,-7.5748,382.5429,98.21942,1.627806,2.392655,3.894779,0.02111964,1177.41002251547
2777,54554,594,0.2473857,223.61083,18.498829,753.7315,-18.75914,337.6077,302.4426,0.447915,2.492148,1.11627,0.0251002,1177.41002251547
2513,54141,617,0.17659,179.31456,23.247182,234.1907,-13.75757,125.6797,92.94547,0.5366554,2.519657,1.352187,0.01848117,1177.41002251547
2479,54174,396,0.2400217,160.62235,18.409432,299.9519,-10.35674,244.9604,134.7885,0.8166655,2.225353,1.817369,0.02636207,1177.41002251547
2479,54174,625,0.2434879,162.85981,18.664582,629.6324,-19.23596,268.3656,277.6375,0.4262258,2.267822,0.9666042,0.02797226,1177.41002251547
2618,54506,416,0.2926029,197.93419,20.019979,317.0081,-8.807651,338.1309,169.5802,1.066632,1.86937,1.993929,0.01915534,1177.41002251547
913,52433,6,0.101069,207.36914,-3.2357634,182.7844,-21.57375,387.047,82.87971,2.117506,2.205418,4.669985,0.04245989,1177.41002251547
985,52431,469,0.05436849,316.38933,0.47480191,475.0657,-11.49656,293.8658,188.441,0.6185792,2.521031,1.559457,0.0872876,1177.41002251547
282,51658,80,0.1348588,174.79024,-0.26907207,326.2309,-10.75256,361.3374,143.547,1.107613,2.272642,2.517207,0.01925502,1177.41002251547
462,51909,426,0.2241327,54.756963,-5.8610731,534.4062,-19.36003,168.5435,222.6121,0.3153846,2.400616,0.7571172,0.04744355,1177.41002251547
463,51908,534,0.0688624,57.781656,-5.4436284,1424.633,-20.86742,565.8018,626.5635,0.397156,2.273725,0.9030238,0.08625788,1177.41002251547
441,51868,578,0.1323328,126.45645,47.17439,278.6043,-5.840787,428.2786,249.6271,1.537229,1.116082,1.715674,0.02829637,1177.41002251547
272,51941,490,0.09549566,156.20239,0.59390075,480.2982,-16.37848,384.0042,241.6526,0.7995121,1.987556,1.589075,0.04068547,1177.41002251547
421,51821,318,0.2997753,14.268402,14.29985,240.451,-15.31216,122.4963,125.2268,0.5094437,1.920124,0.9781953,0.0581447,1177.41002251547
424,51893,274,0.2583148,19.944799,13.946979,274.6564,-19.234,29.58294,118.5995,0.1077089,2.315832,0.2494357,0.03470373,1109.19656014536
477,52026,449,0.2408556,144.99313,2.6698979,263.0619,-26.64348,1061.26,114.2564,4.03426,2.302382,9.288405,0.02721265,1177.41002251547
850,52338,248,0.2273587,197.07876,3.7436684,1162.181,-13.97004,558.9807,568.9011,0.4809756,2.042853,0.9825622,0.02421244,1177.41002251547
2953,54560,7,0.1285169,231.59463,0.89393436,524.3729,-13.22773,324.3387,235.9504,0.6185269,2.222386,1.374605,0.05305503,1177.41002251547
2955,54562,289,0.1364771,234.2748,0.9230178,891.7537,-13.43101,195.3234,406.6922,0.2190329,2.192699,0.4802732,0.06989563,1177.41002251547
749,52226,285,0.250996,357.12767,13.811231,380.2784,-19.20141,208.4615,167.1293,0.5481814,2.275354,1.247307,0.04238417,1177.41002251547
749,52226,290,0.1948286,357.50116,13.759205,466.9779,-16.77611,269.1487,200.4057,0.5763627,2.330163,1.343019,0.03547652,1177.41002251547
827,52312,560,0.2522537,127.8445,37.411128,218.9284,-14.14159,310.2114,100.3618,1.416953,2.181392,3.090931,0.02975782,1177.41002251547
995,52731,4,0.1601164,151.08391,5.2167875,3359.375,-25.75145,565.23,1305.886,0.1682545,2.572487,0.4328325,0.01326588,1177.41002251547
1050,52721,579,0.2082988,229.06746,46.587596,224.8772,-24.29991,151.5536,100.0594,0.6739397,2.247436,1.514636,0.02342738,1177.41002251547
1168,52731,103,0.2431308,237.96875,46.536602,200.7587,-24.86325,269.4218,96.96112,1.342018,2.070507,2.778658,0.01296644,1091.80037018074
1210,52701,126,0.06401076,132.36405,32.814676,290.943,-7.725524,812.1288,103.178,2.791368,2.819817,7.871146,0.02909053,1177.41002251547
1601,53115,501,0.2906999,162.06773,12.126323,226.0738,-19.43816,563.6573,93.59861,2.493245,2.415354,6.022069,0.02285741,1177.41002251547
446,51899,441,0.2858919,130.72595,55.893303,146.0776,-15.1495,61.46286,69.02583,0.4207549,2.116274,0.8904328,0.02455836,1177.41002251547
1305,52757,507,0.2828106,146.80236,10.255887,722.4691,-27.04128,477.0656,296.6136,0.6603267,2.435724,1.608374,0.0218776,1177.41002251547
1318,52781,161,0.07183636,195.21711,56.684969,1628.252,-24.22269,1263.711,695.1331,0.7761149,2.34236,1.817941,0.01011748,1177.41002251547
1615,53166,80,0.1157766,187.80471,12.052004,686.2101,-16.3507,206.3132,307.3643,0.300656,2.232563,0.6712336,0.02413057,1177.41002251547
1448,53120,550,0.05207772,181.6095,42.740579,701.7067,-9.251924,461.0158,324.8949,0.6569922,2.159796,1.418969,0.01119743,1177.41002251547
1951,53389,303,0.205223,150.53392,34.898259,294.7754,-8.527138,1602.844,91.88834,5.437509,3.207974,17.44339,0.008301011,1177.41002251547
1995,53415,64,0.2562805,183.78842,40.104847,241.1608,-15.08788,99.41641,93.51202,0.4122413,2.578928,1.063141,0.01641354,1177.41002251547
594,52045,551,0.1270949,236.52904,3.7991756,360.9333,-8.200701,333.1919,201.5148,0.9231398,1.791101,1.653436,0.07485727,1177.41002251547
1680,53171,548,0.1989654,236.07535,40.032951,658.765,-14.84064,98.14843,285.2932,0.1489885,2.30908,0.3440265,0.01490607,1177.41002251547
1733,53047,402,0.216233,111.98639,39.991864,753.8535,-23.6948,264.5638,349.6117,0.3509486,2.15626,0.7567362,0.04815051,1177.41002251547
1585,52962,4,0.2437386,124.59226,23.535244,354.8702,-19.02661,189.7366,155.4114,0.5346647,2.283425,1.220867,0.04285536,1177.41002251547
2103,53467,440,0.2999027,179.76996,36.314035,407.1732,-21.91459,328.468,163.4385,0.8067033,2.491293,2.009735,0.01914519,1177.41002251547
1951,53389,393,0.1624269,150.94958,35.191819,343.7022,-18.95871,325.1134,143.5794,0.9459158,2.393813,2.264345,0.007844237,1177.41002251547
1951,53389,614,0.07885244,153.26325,35.856598,8040.256,-20.80499,4883.344,3266.457,0.6073617,2.461461,1.494997,0.009620441,1177.41002251547
1992,53466,260,0.1002235,186.59717,37.45052,630.9717,-20.34556,1687.033,268.6566,2.673706,2.348618,6.279515,0.01020844,1177.41002251547
2022,53827,364,0.06355339,190.37258,37.367217,495.7098,-7.25246,1145.636,240.6371,2.311103,2.059989,4.760847,0.0104793,1177.41002251547
1922,53315,12,0.2593879,121.51779,19.010186,166.5226,-13.04095,71.78443,80.80959,0.4310793,2.060678,0.8883157,0.03383732,1177.41002251547
1838,53467,639,0.1654679,211.42408,34.920091,549.6926,-17.10167,325.9332,276.5295,0.5929372,1.987826,1.178656,0.01598397,1177.41002251547
1839,53471,511,0.2769306,213.35474,34.257184,281.2191,-17.60286,160.7774,152.7362,0.571716,1.841208,1.052648,0.01426047,1177.41002251547
1935,53387,178,0.1861756,136.46775,26.798126,354.7415,-39.09838,347.2948,150.615,0.9790081,2.355286,2.305844,0.03089241,1048.30827834258
2142,54208,637,0.06449452,222.78651,27.157478,6220.282,-21.8575,3867.807,2802.708,0.6218057,2.219383,1.380025,0.0254647,1041.39904316162
2024,53503,237,0.2464555,206.64573,31.359387,299.1662,-15.81276,134.5829,150.9056,0.44986,1.982473,0.8918353,0.01273753,1177.41002251547
2137,54206,441,0.2496374,219.44949,28.505415,322.4945,-14.98785,392.5335,142.2471,1.217179,2.267143,2.759518,0.01549085,1177.41002251547
2063,53359,520,0.1179168,21.739007,39.906199,420.4886,-13.05522,474.3155,163.6931,1.12801,2.568763,2.897591,0.05129186,1177.41002251547
678,52884,468,0.1128494,346.84685,0.28558127,542.2679,-25.18409,345.169,229.625,0.6365286,2.361537,1.503186,0.0390812,1177.41002251547
2281,53711,464,0.07718842,132.81978,18.921461,404.2624,-6.892151,164.5786,183.844,0.4071084,2.198942,0.8952078,0.01883097,1177.41002251547
2350,53765,530,0.09768989,155.29482,27.895452,418.2263,-10.41337,1064.357,204.9803,2.544931,2.040325,5.192485,0.03745737,1177.41002251547
2276,53712,108,0.205895,129.06407,15.902739,573.267,-25.89947,291.7055,217.9932,0.5088475,2.629747,1.33814,0.0250807,1161.49960844291
2276,53712,101,0.2293614,129.16745,15.874922,187.5798,-8.753619,475.963,72.38368,2.537389,2.591465,6.575556,0.02120184,1177.41002251547
2281,53711,151,0.06521195,133.6635,17.689553,2226.578,-11.93965,4260.281,868.7341,1.913376,2.563015,4.90401,0.02009445,1177.41002251547
2236,53729,512,0.2005273,190.26529,27.590588,247.8742,-12.48516,554.6123,101.4335,2.237475,2.443712,5.467743,0.01412669,1177.41002251547
2229,53823,354,0.293029,181.62233,28.243361,721.8907,-15.29524,279.7018,272.6083,0.3874572,2.648088,1.026021,0.02040617,1177.41002251547
2233,53845,488,0.2333855,186.08155,28.180516,191.3804,-15.12328,48.64203,95.01999,0.2541642,2.014107,0.5119137,0.01921069,1177.41002251547
2233,53845,594,0.09969537,187.12858,28.236607,568.3914,-4.384429,514.6418,499.6391,0.9054357,1.137604,1.030027,0.01825118,1177.41002251547
2486,53876,228,0.09356441,164.61273,22.592647,691.0458,-6.060008,1132.664,349.0168,1.639058,1.979979,3.245299,0.01577895,1177.41002251547
2370,53764,123,0.1949711,147.51519,17.159084,907.3431,-27.87492,264.3023,412.0656,0.2912926,2.201938,0.6414084,0.02707509,1177.41002251547
2650,54505,265,0.20008,195.48052,21.731813,3502.739,-30.6529,1308.572,1484.202,0.3735854,2.360015,0.881667,0.03549694,1177.41002251547
2420,54086,300,0.2333886,122.14635,11.322073,200.2038,-6.093518,70.8231,149.3213,0.3537551,1.340758,0.4743001,0.0235,1177.41002251547
2425,54139,243,0.09495958,126.87834,12.906353,468.8044,-9.700706,379.3304,283.5496,0.8091443,1.653342,1.337792,0.03150157,1098.56523178166
2501,54084,358,0.06940463,171.51513,24.553928,941.4953,-21.02537,1188.959,353.1467,1.262841,2.666017,3.366756,0.01653057,1177.41002251547
2501,54084,395,0.1373638,171.9631,24.53555,322.7807,-10.9305,480.4437,124.4032,1.488452,2.594633,3.861987,0.01615703,1177.41002251547
2525,54569,308,0.1555625,240.56668,11.324157,1716.449,-22.22631,961.822,900.9044,0.5603557,1.905251,1.067618,0.05322186,1177.41002251547
2503,53856,555,0.2973302,174.1001,17.531054,287.2167,-7.90245,370.9289,128.6647,1.29146,2.232288,2.88291,0.02076498,1177.41002251547
2579,54068,147,0.1350856,143.12674,14.499172,391.3522,-9.18566,189.4232,166.2013,0.4840224,2.354688,1.139722,0.03488446,1177.41002251547
2575,54085,245,0.2735199,134.16994,10.9655,756.5901,-9.881401,1165.997,440.5144,1.541121,1.717515,2.646899,0.03391577,1177.41002251547
2575,54085,137,0.1927335,134.39572,10.966862,420.0941,-13.86896,132.6338,171.3862,0.3157241,2.451155,0.7738888,0.03001943,1177.41002251547
2577,54086,627,0.1669803,141.15718,12.531323,392.5376,-15.82184,571.8029,161.0774,1.456683,2.43695,3.549863,0.04044683,1177.41002251547
411,51817,403,0.07149258,45.351089,1.1730476,583.0229,-9.497141,245.9446,300.181,0.4218438,1.942238,0.8193212,0.08457389,1177.41002251547
623,52051,224,0.1163184,242.92481,49.979998,439.5082,-9.993505,1505.317,226.9405,3.425002,1.936667,6.633089,0.01641323,1177.41002251547
622,52054,512,0.253999,242.93157,49.778913,639.7726,-18.60632,2617.988,332.9491,4.09206,1.921533,7.863027,0.01419594,1177.41002251547
2947,54533,251,0.2147378,218.11796,63.175175,776.2713,-16.11708,142.338,403.792,0.1833611,1.922453,0.3525032,0.01564561,1177.41002251547
611,52055,504,0.2013612,227.31741,61.62133,245.6814,-20.08878,45.54404,110.9123,0.1853785,2.215095,0.4106309,0.01206394,1177.41002251547
508,52366,74,0.1055859,166.41246,2.0492806,1617.573,-10.74226,1009.094,779.7449,0.6238325,2.074489,1.294134,0.03712883,1177.41002251547
551,51993,492,0.2344913,134.13498,50.687231,2229.068,-17.4852,913.5361,1087.688,0.4098286,2.049365,0.8398883,0.01746098,1177.41002251547
551,51993,552,0.1254681,135.06368,51.133377,923.7982,-21.54795,765.2937,434.4659,0.8284209,2.126285,1.761459,0.02052051,1177.41002251547
623,52051,524,0.1987359,244.30628,51.938579,237.739,-21.5888,143.2529,104.011,0.6025637,2.285711,1.377286,0.02115844,1177.41002251547
560,52296,624,0.2971847,160.17293,60.044269,701.7692,-23.26958,215.0153,300.3758,0.3063903,2.336304,0.7158208,0.008053031,1177.41002251547
794,52376,109,0.1607907,231.1964,52.133107,237.4691,-18.00713,136.2848,94.95831,0.5739055,2.500772,1.435207,0.0151606,1177.41002251547
812,52352,354,0.2909652,236.30959,49.211201,132.4315,-16.00302,113.1254,46.5291,0.8542182,2.846207,2.431282,0.015755,1177.41002251547
707,52177,43,0.2638736,42.343797,-0.97928475,185.0618,-23.88985,55.0274,78.77825,0.2973461,2.349148,0.69851,0.05253169,1016.71094538605
1009,52644,218,0.2898108,157.73631,51.317363,313.0252,-11.78569,337.3756,120.6419,1.077791,2.594663,2.796504,0.01309699,1177.41002251547
894,52615,444,0.2213708,127.00251,40.193102,532.9618,-10.69364,374.2997,229.6428,0.7023011,2.320829,1.629921,0.03538246,1177.41002251547
1185,52642,525,0.2210575,126.89141,4.6048076,522.5944,-14.32515,888.4006,254.5033,1.699981,2.05339,3.490723,0.01906174,1177.41002251547
959,52411,450,0.09924765,201.50978,60.200002,551.2687,-9.646255,345.3605,294.2945,0.626483,1.873187,1.17352,0.01102647,1177.41002251547
1338,52765,378,0.2024333,246.39064,37.178553,999.2781,-30.15761,274.1216,389.7288,0.2743196,2.564035,0.703365,0.01105752,1177.41002251547
1338,52765,485,0.0750982,247.26499,36.323459,532.0875,-13.49984,1017.649,220.1261,1.912559,2.417194,4.623025,0.01276989,1177.41002251547
1338,52765,596,0.2693744,248.12357,36.421107,329.7474,-14.55365,291.1201,156.5629,0.882858,2.106166,1.859446,0.01314868,1177.41002251547
1338,52765,585,0.20318,248.16523,36.405521,280.5919,-10.26528,161.966,118.9846,0.5772296,2.358221,1.361235,0.01277821,1177.41002251547
1600,53090,212,0.09526625,159.23518,10.561776,560.7352,-17.17915,915.8083,232.9904,1.633228,2.406688,3.93067,0.02577207,1177.41002251547
1741,53052,615,0.1391891,144.24171,12.100392,842.3293,-16.86246,374.7777,437.6727,0.4449302,1.924564,0.8562968,0.02508576,1177.41002251547
1606,53055,116,0.09101028,172.77958,11.983142,962.4109,-17.50679,1062.71,443.6055,1.104216,2.16952,2.395619,0.03763739,1177.41002251547
1809,53792,602,0.17813,212.72266,9.174159,2506.536,-24.73344,2580.035,1081.418,1.029323,2.317823,2.385788,0.0204979,1177.41002251547
1810,53794,482,0.2321702,213.93539,9.0556885,395.2203,-27.70093,96.54324,170.1494,0.244277,2.322784,0.5674027,0.02182673,1177.41002251547
1804,53886,415,0.08014014,205.69143,9.446909,542.4451,-13.45985,646.2405,274.6458,1.191347,1.975071,2.352996,0.02205595,1177.41002251547
1811,53533,122,0.2306872,215.44233,7.6523217,1004.002,-16.43305,453.1424,482.856,0.4513361,2.079299,0.9384628,0.02415634,1177.41002251547
1418,53142,53,0.05289855,241.26028,33.09584,506.4474,-4.975952,771.2701,255.062,1.522902,1.985585,3.023853,0.02832965,1177.41002251547
2949,54557,366,0.2695801,249.42898,28.164269,255.1224,-16.51677,239.4495,103.2381,0.9385672,2.471203,2.31939,0.03762734,1177.41002251547
1771,53498,107,0.2852145,195.59635,14.102514,1963.768,-25.58695,665.6456,859.1435,0.3389634,2.285728,0.7747782,0.0245048,1177.41002251547
2090,53463,14,0.2657022,163.6579,35.330404,249.3738,-14.94944,122.207,107.8775,0.4900555,2.311639,1.132831,0.01503427,1177.41002251547
1995,53415,428,0.1648598,182.60659,40.718688,186.0254,-16.86084,114.9264,85.23721,0.6177995,2.182443,1.348312,0.01659804,1177.41002251547
1995,53415,507,0.276952,183.50563,40.80636,403.5991,-22.06266,264.0849,190.2122,0.6543248,2.121837,1.38837,0.01516318,1177.41002251547
1986,53475,490,0.09574385,185.99574,40.735938,640.7239,-4.365608,307.2195,638.0308,0.4794881,1.004221,0.481512,0.01661169,1177.41002251547
2037,53446,208,0.2891538,170.19095,36.494115,464.5466,-28.72474,111.7314,219.9735,0.2405171,2.11183,0.5079311,0.0166651,1177.41002251547
2113,53468,625,0.2500517,173.27308,36.878523,928.861,-29.76487,315.1368,343.8835,0.3392723,2.701092,0.9164059,0.02123598,1177.41002251547
1952,53378,15,0.2870659,153.3703,32.669395,208.8541,-13.42161,81.74903,100.9257,0.3914169,2.069385,0.8099922,0.01483111,1177.41002251547
1990,53472,558,0.07895153,166.10028,31.791052,944.7458,-19.36255,141.0683,322.0749,0.1493188,2.933311,0.4379985,0.02338234,1068.1859116713
2234,53823,199,0.1587024,187.32711,29.885248,199.5928,-10.91637,363.6848,102.6733,1.822134,1.943959,3.542154,0.01577576,1177.41002251547
2237,53828,311,0.2430067,188.78872,29.813877,232.4042,-11.13308,559.0847,89.59528,2.405657,2.593934,6.240114,0.01717653,1177.41002251547
2239,53726,239,0.1934278,191.79946,29.65291,1505.347,-22.57989,848.4771,739.7319,0.5636424,2.034989,1.147006,0.01166455,1177.41002251547
2223,53793,256,0.1116768,177.60831,26.510754,706.8578,-15.77864,743.6168,332.5905,1.052003,2.12531,2.235833,0.01794033,1177.41002251547
2243,53794,200,0.2512985,198.5581,26.831189,151.3298,-12.65515,133.4265,78.63778,0.8816932,1.924391,1.696722,0.009802771,1177.41002251547
